User ID,Transaction ID,Timestamp,Transaction Amount,Device ID,IP Address,Location,Keystroke Dynamics,Mouse Dynamics,Scroll Patterns,Touch Dynamics,Gesture Dynamics,Device Orientation,Transaction Type,Merchant Category,Browser Type,Operating System,Is Fraud
74968,85954,06-03-2024 08:22,922.88,403822c9-fb76-494a-86aa-6d8a6e94159e,133.160.206.196,North Amber,"[0.09, 0.22, 0.24]","Move: (x:192, y:159), Click: (x:311, y:191)","ScrollLength: 303px, ScrollSpeed: 26px/s",N/A,N/A,N/A,Account Funding,Utilities,Safari,Android,Yes
56679,97378,02-04-2024 05:53,543.45,a41e8c22-5d1d-483e-970b-c12d0b100afe,121.231.150.57,East Joseph,"[0.19, 0.29, 0.06]","Move: (x:81, y:294), Click: (x:156, y:336)","ScrollLength: 131px, ScrollSpeed: 32px/s",N/A,N/A,N/A,Online Purchase,Clothing,Edge,Linux,Yes
76070,35979,28-03-2024 16:40,917.71,577a9f06-8f42-47f7-8832-e514eee8e2f2,26.12.237.21,West John,"[0.14, 0.08, 0.17]","Move: (x:184, y:227), Click: (x:111, y:268)","ScrollLength: 354px, ScrollSpeed: 32px/s",N/A,N/A,Landscape,Account Funding,Utilities,Opera,Linux,Yes
47954,84721,01-02-2024 12:22,813.7,1a75f63d-5d9d-4afd-a155-1db2ff47de8b,4.224.181.82,Andersonport,"[0.07, 0.2, 0.17]","Move: (x:142, y:161), Click: (x:107, y:187)","ScrollLength: 472px, ScrollSpeed: 22px/s",N/A,N/A,Landscape,Bill Payment,Grocery,Edge,Android,Yes
71073,59021,03-02-2024 09:26,248.87,9b8099b4-6fda-4317-90c8-6036548d1be6,24.134.119.66,Matthewfurt,"[0.23, 0.15, 0.27]","Move: (x:129, y:88), Click: (x:142, y:392)","ScrollLength: 279px, ScrollSpeed: 40px/s",N/A,N/A,Portrait,Bill Payment,Utilities,Edge,Windows 10,Yes
29376,60015,26-01-2024 15:15,767.52,a934a160-544f-4f99-a3b0-1966f0a96917,48.38.206.88,Alanberg,"[0.06, 0.16, 0.19]","Move: (x:286, y:159), Click: (x:394, y:221)","ScrollLength: 283px, ScrollSpeed: 43px/s",N/A,N/A,Portrait,Bill Payment,Entertainment,Firefox,macOS,Yes
29376,60015,26-01-2024 15:15,767.52,a934a160-544f-4f99-a3b0-1966f0a96917,48.38.206.88,Alanberg,"[0.06, 0.16, 0.19]","Move: (x:286, y:159), Click: (x:394, y:221)","ScrollLength: 283px, ScrollSpeed: 43px/s",N/A,N/A,Portrait,Bill Payment,Entertainment,Firefox,macOS,Yes
57236,33766,14-02-2024 00:10,66.81,909c51a8-a8c1-43e0-830d-dd5e6a443ee3,73.23.136.89,Lopezfurt,"[0.24, 0.28, 0.09]","Move: (x:210, y:160), Click: (x:319, y:236)","ScrollLength: 203px, ScrollSpeed: 41px/s",N/A,N/A,Portrait,Online Purchase,Electronics,Edge,Android,Yes
60597,59093,25-03-2024 14:41,668.24,b7f648c2-837b-4a0b-bfa2-a14f00fca0a3,109.177.105.254,Stevenville,"[0.19, 0.08, 0.28]","Move: (x:152, y:248), Click: (x:186, y:213)","ScrollLength: 149px, ScrollSpeed: 33px/s",N/A,N/A,Landscape,Account Funding,Electronics,Safari,Windows 11,Yes
96756,66663,26-03-2024 15:41,849.58,795e3497-415f-4c9b-8e37-34395a643bc1,33.118.90.132,New Timothybury,"[0.07, 0.22, 0.16]","Move: (x:217, y:297), Click: (x:182, y:207)","ScrollLength: 120px, ScrollSpeed: 10px/s",N/A,N/A,Portrait,Account Funding,Utilities,Edge,Android,Yes
96050,19579,29-01-2024 19:18,467.49,0b0de99c-1e65-4553-859f-85e7d339f78c,141.233.215.5,Jamesbury,"[0.08, 0.15, 0.09]","Move: (x:113, y:73), Click: (x:226, y:245)","ScrollLength: 119px, ScrollSpeed: 25px/s",N/A,N/A,Portrait,Online Purchase,Utilities,Firefox,Linux,Yes
99792,46160,30-01-2024 22:27,190.36,77d4c339-df87-47d2-9d23-f4ae2be1a59f,203.95.186.235,Heatherport,"[0.23, 0.22, 0.17]","Move: (x:266, y:217), Click: (x:236, y:235)","ScrollLength: 460px, ScrollSpeed: 20px/s",N/A,N/A,Portrait,Bank Transfer,Entertainment,Opera,Linux,Yes
15136,67347,05-02-2024 08:09,714.76,58c3d93e-51f9-4179-8643-b1db99de3cdd,15.181.195.173,Lewisview,"[0.14, 0.1, 0.18]","Move: (x:214, y:268), Click: (x:245, y:316)","ScrollLength: 188px, ScrollSpeed: 32px/s",N/A,N/A,N/A,Account Funding,Grocery,Opera,Android,Yes
16431,73218,07-02-2024 13:59,568.06,d0a639be-42c7-4977-9c8b-aa136d5cd28e,178.117.59.18,Port Garytown,"[0.16, 0.29, 0.19]","Move: (x:81, y:235), Click: (x:308, y:205)","ScrollLength: 491px, ScrollSpeed: 35px/s",N/A,N/A,N/A,Account Funding,Utilities,Firefox,Linux,Yes
82989,30317,04-01-2024 18:02,582.55,cdfe945d-9fae-45ba-ae03-bccef3d28abc,137.22.205.71,New Rebekah,"[0.22, 0.05, 0.23]","Move: (x:148, y:298), Click: (x:375, y:296)","ScrollLength: 346px, ScrollSpeed: 44px/s",N/A,N/A,N/A,Account Funding,Grocery,Edge,Windows 10,Yes
83653,61224,23-01-2024 07:16,467.02,94f048f8-fe44-4ae9-9e7f-8e3e479f7925,111.11.223.123,Matthewview,"[0.18, 0.09, 0.14]","Move: (x:248, y:73), Click: (x:258, y:267)","ScrollLength: 111px, ScrollSpeed: 29px/s",N/A,N/A,Portrait,Bill Payment,Grocery,Firefox,Android,Yes
72907,78769,02-04-2024 15:50,454.32,06408c80-ea5e-4c57-a085-75c568f6c5ee,50.161.208.253,East Davidfurt,"[0.13, 0.1, 0.16]","Move: (x:204, y:84), Click: (x:340, y:268)","ScrollLength: 181px, ScrollSpeed: 28px/s",N/A,N/A,Landscape,Bank Transfer,Clothing,Opera,macOS,Yes
35016,52442,28-03-2024 09:56,866.48,5cd42040-9f72-4119-97b3-bd9bd34bc2ea,142.144.162.54,Port Davidtown,"[0.29, 0.13, 0.13]","Move: (x:166, y:78), Click: (x:386, y:117)","ScrollLength: 361px, ScrollSpeed: 38px/s",N/A,N/A,N/A,Bank Transfer,Clothing,Safari,iOS,Yes
27545,36056,07-03-2024 15:11,450.5,0a5c15da-f730-44a4-9b7b-57985d8ce5d2,106.16.36.195,New Loganberg,"[0.27, 0.11, 0.21]","Move: (x:270, y:129), Click: (x:351, y:200)","ScrollLength: 463px, ScrollSpeed: 38px/s",N/A,N/A,Landscape,Bank Transfer,Entertainment,Chrome,Windows 11,Yes
97761,50094,28-01-2024 06:58,375.41,d9a5761a-6ec8-4061-a4f3-bbf47ef5742a,107.125.92.2,Rodriguezshire,"[0.05, 0.28, 0.14]","Move: (x:173, y:75), Click: (x:396, y:377)","ScrollLength: 306px, ScrollSpeed: 26px/s",N/A,N/A,N/A,Bill Payment,Utilities,Firefox,iOS,Yes
72791,66122,03-02-2024 06:58,743.54,a7bacc6b-8eb2-4b58-b5a6-3b2f4778741e,101.15.104.138,Lopezmouth,"[0.11, 0.24, 0.09]","Move: (x:149, y:180), Click: (x:270, y:128)","ScrollLength: 413px, ScrollSpeed: 42px/s",N/A,N/A,Landscape,Online Purchase,Clothing,Chrome,Windows 11,Yes
30991,27108,07-01-2024 21:49,638.8,d664f5ff-8c1f-43e6-b76d-cd433d2bb0cd,38.218.130.84,Kochview,"[0.12, 0.1, 0.27]","Move: (x:59, y:234), Click: (x:370, y:176)","ScrollLength: 380px, ScrollSpeed: 47px/s",N/A,N/A,Landscape,Online Purchase,Utilities,Firefox,Linux,Yes
38278,74397,23-03-2024 07:57,879.3,debadb50-8e30-44be-84e0-d44f27a88b6d,37.231.163.138,Samuelbury,"[0.15, 0.19, 0.28]","Move: (x:186, y:260), Click: (x:300, y:264)","ScrollLength: 166px, ScrollSpeed: 10px/s",N/A,N/A,N/A,Account Funding,Utilities,Opera,macOS,Yes
79806,82925,16-01-2024 00:54,824.11,9b86d431-e191-433f-945e-4bf66134d65d,217.93.248.12,East Charles,"[0.21, 0.22, 0.23]","Move: (x:85, y:287), Click: (x:322, y:183)","ScrollLength: 215px, ScrollSpeed: 38px/s",N/A,N/A,Landscape,Bill Payment,Grocery,Safari,Linux,Yes
72054,28368,05-03-2024 15:15,604.95,2caec1c1-2c6c-46cb-81c2-dce48db12350,93.27.1.43,Lake Michelle,"[0.21, 0.12, 0.18]","Move: (x:72, y:82), Click: (x:199, y:265)","ScrollLength: 266px, ScrollSpeed: 32px/s",N/A,N/A,Portrait,Bank Transfer,Utilities,Opera,Linux,Yes
79788,48655,06-01-2024 13:46,896.86,834333b1-15d9-463d-ac9e-cfc381da6ad7,41.31.162.127,West Sarahfort,"[0.08, 0.18, 0.09]","Move: (x:196, y:132), Click: (x:195, y:312)","ScrollLength: 334px, ScrollSpeed: 20px/s",N/A,N/A,Landscape,Online Purchase,Grocery,Edge,Linux,Yes
72826,28429,02-02-2024 16:07,159.37,47a76339-c168-4998-aabb-b656d784f546,27.132.206.70,North Jasonberg,"[0.26, 0.1, 0.07]","Move: (x:101, y:86), Click: (x:328, y:191)","ScrollLength: 264px, ScrollSpeed: 22px/s",N/A,N/A,Portrait,Account Funding,Electronics,Firefox,iOS,Yes
68790,57463,16-01-2024 17:36,728.28,9c73ac64-f5b9-4717-94f2-febf8fd0942a,49.23.225.58,Donaldborough,"[0.15, 0.22, 0.13]","Move: (x:96, y:196), Click: (x:235, y:379)","ScrollLength: 463px, ScrollSpeed: 18px/s",N/A,N/A,N/A,Bill Payment,Electronics,Opera,iOS,Yes
22106,46947,12-01-2024 15:33,224.75,d3fce5b7-380d-4fb1-a241-f71f4cd38d0d,51.100.130.27,East Jacobberg,"[0.2, 0.22, 0.26]","Move: (x:239, y:92), Click: (x:185, y:278)","ScrollLength: 366px, ScrollSpeed: 33px/s",N/A,N/A,Landscape,Bank Transfer,Entertainment,Firefox,iOS,Yes
26151,75857,20-03-2024 09:21,803.35,3e42d205-c9e8-4d34-aed1-3ad9d91dc208,110.169.46.122,Port Nicolemouth,"[0.28, 0.29, 0.1]","Move: (x:235, y:153), Click: (x:341, y:225)","ScrollLength: 167px, ScrollSpeed: 12px/s",N/A,N/A,N/A,Bill Payment,Electronics,Chrome,Linux,Yes
77211,18810,05-01-2024 07:12,421.29,f26d56c2-6a7d-4f37-bbc9-a36a85ab7bcc,64.237.171.245,East Peggymouth,"[0.21, 0.08, 0.07]","Move: (x:119, y:277), Click: (x:388, y:101)","ScrollLength: 301px, ScrollSpeed: 29px/s",N/A,N/A,Landscape,Account Funding,Grocery,Firefox,Windows 11,Yes
62944,37077,22-01-2024 13:35,963.52,b1d70165-ed2e-46b1-859e-cd48989d5caf,115.38.108.131,New Carolinemouth,"[0.11, 0.24, 0.19]","Move: (x:156, y:235), Click: (x:147, y:125)","ScrollLength: 447px, ScrollSpeed: 11px/s",N/A,N/A,Portrait,Bill Payment,Electronics,Chrome,Android,Yes
40909,31622,27-01-2024 04:33,792.89,55fdfabb-592b-46bc-8b4b-85154d7dc7ec,9.108.207.206,Mooneyton,"[0.12, 0.09, 0.18]","Move: (x:293, y:69), Click: (x:327, y:200)","ScrollLength: 346px, ScrollSpeed: 14px/s",N/A,N/A,Landscape,Online Purchase,Clothing,Edge,macOS,Yes
51823,59117,28-02-2024 19:03,257.81,9b805889-2dff-4f1c-befc-af227b1bd63d,66.2.154.225,Williamstad,"[0.07, 0.2, 0.12]","Move: (x:155, y:86), Click: (x:321, y:171)","ScrollLength: 147px, ScrollSpeed: 13px/s",N/A,N/A,Portrait,Bank Transfer,Grocery,Opera,Windows 10,Yes
45087,54616,21-01-2024 10:42,323.31,ad1113e1-4c0b-43f3-8700-1d844ad8c558,77.84.116.36,Lake Johnfort,"[0.15, 0.15, 0.27]","Move: (x:152, y:110), Click: (x:153, y:337)","ScrollLength: 475px, ScrollSpeed: 41px/s",N/A,N/A,N/A,Account Funding,Electronics,Edge,Android,Yes
73531,89108,27-02-2024 12:02,466.24,b4022f04-d87c-4e12-b406-fe490e9933e0,41.60.166.249,Andersontown,"[0.23, 0.09, 0.29]","Move: (x:223, y:142), Click: (x:334, y:149)","ScrollLength: 296px, ScrollSpeed: 27px/s",N/A,N/A,Landscape,Account Funding,Entertainment,Chrome,macOS,Yes
78409,88086,22-03-2024 15:42,856,bf816c31-1acc-4ffe-9916-b90c02459f5d,92.195.19.103,Sanchezport,"[0.19, 0.12, 0.17]","Move: (x:249, y:216), Click: (x:219, y:327)","ScrollLength: 449px, ScrollSpeed: 39px/s",N/A,N/A,N/A,Bank Transfer,Utilities,Chrome,Linux,Yes
58841,50674,18-01-2024 04:52,192.63,b0f60137-00e0-4c07-a5f6-88e748684cb1,182.249.195.1,Millerton,"[0.27, 0.16, 0.26]","Move: (x:276, y:266), Click: (x:308, y:102)","ScrollLength: 436px, ScrollSpeed: 29px/s",N/A,N/A,Landscape,Bill Payment,Clothing,Firefox,Android,Yes
75602,30239,21-02-2024 19:58,746.19,087bf3b6-599f-4e7d-bcbf-64b682f6be2c,104.166.205.78,Campbellburgh,"[0.13, 0.16, 0.26]","Move: (x:66, y:113), Click: (x:269, y:297)","ScrollLength: 287px, ScrollSpeed: 48px/s",N/A,N/A,N/A,Bill Payment,Entertainment,Chrome,Windows 11,Yes
23694,28299,29-03-2024 05:15,471.19,9f070469-da41-4e78-9934-00e757e4d4a4,108.128.145.212,South Emily,"[0.27, 0.24, 0.27]","Move: (x:190, y:244), Click: (x:188, y:164)","ScrollLength: 444px, ScrollSpeed: 28px/s",N/A,N/A,N/A,Online Purchase,Clothing,Opera,Windows 11,Yes
89936,38112,18-03-2024 02:21,485.04,de2df954-7717-41b2-86d4-471aa38ae038,91.240.203.49,South Micheal,"[0.26, 0.27, 0.21]","Move: (x:229, y:158), Click: (x:190, y:212)","ScrollLength: 128px, ScrollSpeed: 44px/s",N/A,N/A,Portrait,Bill Payment,Entertainment,Firefox,macOS,Yes
90995,73913,11-01-2024 16:46,361.85,b36d587e-d306-4cbc-b891-53d0f2e1ccdc,160.35.99.212,Jordanborough,"[0.09, 0.05, 0.24]","Move: (x:213, y:281), Click: (x:304, y:323)","ScrollLength: 421px, ScrollSpeed: 41px/s",N/A,N/A,N/A,Account Funding,Electronics,Edge,Windows 11,Yes
91168,94850,15-01-2024 20:58,708.26,b9885bca-6c64-4026-a245-9f49aa2f7d35,135.71.43.71,Paulland,"[0.26, 0.19, 0.1]","Move: (x:118, y:210), Click: (x:335, y:202)","ScrollLength: 461px, ScrollSpeed: 46px/s",N/A,N/A,Portrait,Bill Payment,Electronics,Safari,Windows 11,Yes
97301,89816,07-02-2024 16:06,371.23,a6a265c6-214e-4498-a3bb-b1d64e86ab25,95.129.212.83,New Thomasville,"[0.14, 0.21, 0.09]","Move: (x:160, y:288), Click: (x:216, y:321)","ScrollLength: 419px, ScrollSpeed: 15px/s",N/A,N/A,Portrait,Bank Transfer,Utilities,Edge,macOS,Yes
37371,27771,23-02-2024 16:13,875.21,3c1dd39f-652c-4385-a1dc-6e8cd0b2d009,211.35.145.130,Marcport,"[0.22, 0.26, 0.26]","Move: (x:100, y:204), Click: (x:124, y:118)","ScrollLength: 325px, ScrollSpeed: 11px/s",N/A,N/A,N/A,Online Purchase,Grocery,Chrome,Windows 11,Yes
97153,37532,09-02-2024 19:12,42.89,77fc4a56-36bf-42a5-8c65-eb2d26f608dd,99.182.105.46,North Lisahaven,"[0.08, 0.2, 0.21]","Move: (x:52, y:66), Click: (x:359, y:100)","ScrollLength: 431px, ScrollSpeed: 26px/s",N/A,N/A,Portrait,Bill Payment,Grocery,Opera,Android,Yes
68680,68380,11-02-2024 06:48,913.85,d2cb15f6-6ff2-4fe5-a763-e86b6d52da16,187.242.6.254,Chenfort,"[0.1, 0.27, 0.2]","Move: (x:186, y:110), Click: (x:199, y:201)","ScrollLength: 344px, ScrollSpeed: 26px/s",N/A,N/A,Portrait,Bill Payment,Entertainment,Safari,Linux,Yes
27788,27400,24-02-2024 21:29,117.09,58a788b8-c0e9-48ab-b563-a8b4f5046549,118.246.231.123,Mackenziefurt,"[0.07, 0.28, 0.25]","Move: (x:297, y:181), Click: (x:370, y:114)","ScrollLength: 135px, ScrollSpeed: 29px/s",N/A,N/A,Landscape,Account Funding,Grocery,Firefox,Linux,Yes
31149,92604,26-01-2024 22:41,292.58,2248ff42-fc3f-4da9-98eb-949fed1c0deb,61.193.56.253,Powersland,"[0.06, 0.29, 0.27]","Move: (x:284, y:84), Click: (x:333, y:255)","ScrollLength: 432px, ScrollSpeed: 14px/s",N/A,N/A,N/A,Bank Transfer,Entertainment,Chrome,macOS,Yes
80498,37000,13-03-2024 06:20,882.35,5dcc69d1-db09-4fc8-878a-e2ee44aab5d2,135.224.98.133,Simmonsside,"[0.12, 0.09, 0.26]","Move: (x:90, y:256), Click: (x:219, y:202)","ScrollLength: 107px, ScrollSpeed: 27px/s",N/A,N/A,N/A,Online Purchase,Utilities,Firefox,macOS,Yes
73710,16703,05-01-2024 19:03,342.57,e6816e72-654f-4e93-b094-d05de38f2e0c,87.38.17.253,Derekhaven,"[0.22, 0.18, 0.11]","Move: (x:83, y:111), Click: (x:383, y:199)","ScrollLength: 274px, ScrollSpeed: 38px/s",N/A,N/A,N/A,Bank Transfer,Entertainment,Firefox,Linux,Yes
73997,14445,21-01-2024 22:38,669.54,1dc222a0-64d3-4f34-874f-76334c4cb41e,75.66.238.132,Coxfort,"[0.21, 0.12, 0.22]","Move: (x:105, y:267), Click: (x:390, y:253)","ScrollLength: 112px, ScrollSpeed: 46px/s",N/A,N/A,Landscape,Bill Payment,Grocery,Firefox,Windows 10,Yes
51964,52544,07-02-2024 14:35,730.92,7657eb24-f586-4f4c-90f6-fdddbb121466,67.21.172.207,East Kyle,"[0.18, 0.2, 0.2]","Move: (x:228, y:233), Click: (x:400, y:166)","ScrollLength: 462px, ScrollSpeed: 20px/s",N/A,N/A,Landscape,Bill Payment,Utilities,Edge,Linux,Yes
43548,10428,20-03-2024 09:43,492.87,d1b68555-1094-470f-8647-bbce5303b3cb,36.151.18.121,North Harold,"[0.25, 0.16, 0.2]","Move: (x:117, y:208), Click: (x:157, y:339)","ScrollLength: 256px, ScrollSpeed: 21px/s",N/A,N/A,N/A,Online Purchase,Entertainment,Chrome,Android,Yes
13316,79380,29-03-2024 16:32,368.15,8b27e45f-d459-48a8-850b-20cb8cea04f6,77.59.163.215,Jayburgh,"[0.29, 0.08, 0.08]","Move: (x:218, y:67), Click: (x:245, y:164)","ScrollLength: 370px, ScrollSpeed: 43px/s",N/A,N/A,Portrait,Account Funding,Electronics,Opera,Windows 11,Yes
36886,52738,08-01-2024 23:08,995.47,7d9f562c-9868-4d49-b57f-13c8c433a882,107.84.97.92,South Austinton,"[0.19, 0.18, 0.24]","Move: (x:54, y:179), Click: (x:356, y:102)","ScrollLength: 486px, ScrollSpeed: 40px/s",N/A,N/A,N/A,Bank Transfer,Clothing,Safari,macOS,Yes
32029,31505,20-01-2024 06:19,737.95,438075f9-6db3-4e70-b410-6436b0434881,167.79.34.71,New Benjamin,"[0.25, 0.1, 0.2]","Move: (x:136, y:204), Click: (x:196, y:268)","ScrollLength: 152px, ScrollSpeed: 11px/s",N/A,N/A,N/A,Account Funding,Grocery,Chrome,Windows 11,Yes
48711,17324,24-02-2024 08:52,55.31,666fe600-9e78-4351-a6d6-5c1ffd828323,55.223.58.175,South Stephen,"[0.27, 0.29, 0.2]","Move: (x:259, y:265), Click: (x:253, y:312)","ScrollLength: 410px, ScrollSpeed: 16px/s",N/A,N/A,N/A,Online Purchase,Entertainment,Edge,Linux,Yes
77799,15100,04-03-2024 07:10,716.29,5665ac55-cbfd-4233-aa43-d267986f7b7a,33.230.248.172,West Cody,"[0.26, 0.28, 0.15]","Move: (x:187, y:194), Click: (x:354, y:393)","ScrollLength: 332px, ScrollSpeed: 16px/s",N/A,N/A,Portrait,Bill Payment,Utilities,Firefox,iOS,Yes
49051,22827,31-03-2024 15:52,501.98,54d8cdd3-4698-4dd4-9253-c13436479365,142.96.128.118,Cochranborough,"[0.12, 0.22, 0.19]","Move: (x:145, y:176), Click: (x:299, y:277)","ScrollLength: 171px, ScrollSpeed: 41px/s",N/A,N/A,Landscape,Bank Transfer,Utilities,Edge,Android,Yes
84937,85337,15-01-2024 05:14,830.24,03f1e408-348f-41ab-9f44-c432439df1cd,188.75.236.30,Angelaview,"[0.2, 0.07, 0.14]","Move: (x:56, y:65), Click: (x:350, y:152)","ScrollLength: 236px, ScrollSpeed: 37px/s",N/A,N/A,Landscape,Bank Transfer,Utilities,Chrome,Windows 11,Yes
19306,38979,04-03-2024 17:16,167.68,1c21beb8-4a97-4205-91a0-eb90d71329de,93.161.201.146,Port Tiffany,"[0.15, 0.06, 0.17]","Move: (x:168, y:124), Click: (x:358, y:351)","ScrollLength: 386px, ScrollSpeed: 44px/s",N/A,N/A,Portrait,Account Funding,Electronics,Safari,Linux,Yes
87685,15126,08-02-2024 10:52,394.93,1e43a90a-038d-4238-9224-7a2e2a2e24e8,155.114.35.9,West Timothyland,"[0.19, 0.11, 0.24]","Move: (x:63, y:257), Click: (x:385, y:381)","ScrollLength: 460px, ScrollSpeed: 34px/s",N/A,N/A,Portrait,Online Purchase,Entertainment,Safari,Windows 10,Yes
67457,80636,16-01-2024 04:14,357.29,1992a34f-e249-4da8-a923-cce66abec41c,137.66.108.65,Taylorfurt,"[0.12, 0.18, 0.15]","Move: (x:293, y:224), Click: (x:236, y:397)","ScrollLength: 238px, ScrollSpeed: 23px/s",N/A,N/A,N/A,Bank Transfer,Utilities,Edge,Linux,Yes
32998,46512,27-03-2024 12:19,852.09,69ec6257-bbc7-4c51-818e-d3e1c374056e,55.243.104.62,Wernerville,"[0.28, 0.11, 0.09]","Move: (x:54, y:259), Click: (x:226, y:162)","ScrollLength: 429px, ScrollSpeed: 31px/s",N/A,N/A,Portrait,Bill Payment,Electronics,Firefox,Windows 10,Yes
90343,32516,13-03-2024 23:26,874.64,29904c5f-14c3-4a46-8336-0d5245141ed0,174.167.248.106,West Timothyport,"[0.11, 0.25, 0.15]","Move: (x:230, y:135), Click: (x:233, y:281)","ScrollLength: 227px, ScrollSpeed: 30px/s",N/A,N/A,Landscape,Bill Payment,Clothing,Safari,macOS,Yes
95507,39159,08-01-2024 18:53,336.73,5e58524c-ab28-48ba-b536-6b036f470c6e,204.107.35.175,Alisonland,"[0.28, 0.29, 0.18]","Move: (x:257, y:155), Click: (x:190, y:304)","ScrollLength: 185px, ScrollSpeed: 13px/s",N/A,N/A,N/A,Bank Transfer,Grocery,Firefox,Windows 10,Yes
28422,92031,03-03-2024 06:23,760.89,0f000ada-2284-442a-9172-124fd6401cd6,181.194.10.101,Jeffreyfort,"[0.24, 0.17, 0.15]","Move: (x:172, y:149), Click: (x:124, y:139)","ScrollLength: 419px, ScrollSpeed: 14px/s",N/A,N/A,Landscape,Account Funding,Utilities,Edge,Windows 10,Yes
46705,29165,01-03-2024 16:06,627.41,dcacf5b6-954f-4617-bb58-b4fda2899c39,14.173.245.184,West Angela,"[0.27, 0.05, 0.13]","Move: (x:137, y:119), Click: (x:229, y:348)","ScrollLength: 400px, ScrollSpeed: 16px/s",N/A,N/A,N/A,Bill Payment,Grocery,Safari,Android,Yes
92323,29389,10-02-2024 22:16,859.05,c51571d6-9c93-40e6-9c78-8bab2f1904bf,88.156.91.107,Lake Ariana,"[0.22, 0.1, 0.17]","Move: (x:94, y:127), Click: (x:121, y:271)","ScrollLength: 186px, ScrollSpeed: 29px/s",N/A,N/A,Portrait,Online Purchase,Grocery,Opera,Windows 10,Yes
51160,85607,25-02-2024 18:08,897.04,8f79707d-bc8c-43fd-9e45-73a9279b5cd1,57.31.76.175,Kerrifort,"[0.13, 0.12, 0.07]","Move: (x:280, y:80), Click: (x:108, y:172)","ScrollLength: 499px, ScrollSpeed: 19px/s",N/A,N/A,Landscape,Online Purchase,Utilities,Safari,Windows 11,Yes
87978,76468,05-01-2024 15:15,592.14,8b315f3e-074b-4269-a52a-f884907a15b3,131.129.180.48,New Jennifer,"[0.24, 0.13, 0.1]","Move: (x:110, y:240), Click: (x:232, y:370)","ScrollLength: 496px, ScrollSpeed: 22px/s",N/A,N/A,Portrait,Bill Payment,Grocery,Chrome,Linux,Yes
62065,81041,18-01-2024 03:48,843.9,6f0780fd-a101-42ef-84bd-e9d5e51453a9,191.8.248.165,Thomasburgh,"[0.09, 0.29, 0.09]","Move: (x:251, y:246), Click: (x:190, y:346)","ScrollLength: 308px, ScrollSpeed: 44px/s",N/A,N/A,N/A,Online Purchase,Clothing,Safari,Linux,Yes
20144,40636,04-02-2024 05:47,588.27,7b5334df-f6cf-4953-ade6-79802e835095,84.210.71.126,North Sarah,"[0.11, 0.17, 0.1]","Move: (x:210, y:202), Click: (x:266, y:249)","ScrollLength: 404px, ScrollSpeed: 37px/s",N/A,N/A,Portrait,Bank Transfer,Clothing,Safari,macOS,Yes
80699,17915,02-01-2024 08:21,209.41,174635f1-089f-4f81-bf81-943c7478f81c,179.3.166.5,Collinsfort,"[0.12, 0.15, 0.29]","Move: (x:131, y:141), Click: (x:337, y:185)","ScrollLength: 336px, ScrollSpeed: 13px/s",N/A,N/A,Landscape,Account Funding,Grocery,Firefox,Android,Yes
33574,89182,11-02-2024 04:53,211.01,0d84d1d5-d23d-49b1-8458-561f905f8eec,199.254.82.145,Jameston,"[0.22, 0.21, 0.21]","Move: (x:224, y:271), Click: (x:177, y:245)","ScrollLength: 304px, ScrollSpeed: 35px/s",N/A,N/A,N/A,Online Purchase,Clothing,Safari,Windows 11,Yes
82656,90846,23-01-2024 17:44,892.63,b3d1faf3-69f9-4928-9382-9b2cfe728548,59.89.142.147,Lake Jamesville,"[0.14, 0.28, 0.12]","Move: (x:195, y:105), Click: (x:126, y:121)","ScrollLength: 460px, ScrollSpeed: 45px/s",N/A,N/A,Landscape,Bill Payment,Electronics,Chrome,Linux,Yes
30595,14035,01-03-2024 22:53,85.44,d39e2f35-c9c6-4b92-a566-f86e1413c53d,174.25.14.125,New Kaylaton,"[0.12, 0.16, 0.3]","Move: (x:91, y:132), Click: (x:181, y:123)","ScrollLength: 241px, ScrollSpeed: 49px/s",N/A,N/A,Landscape,Bank Transfer,Grocery,Safari,macOS,Yes
59270,57115,07-02-2024 18:01,617.78,79bfb18a-55dd-496f-b8dd-354af760bee0,95.186.199.140,East Kayla,"[0.24, 0.29, 0.24]","Move: (x:90, y:51), Click: (x:322, y:366)","ScrollLength: 353px, ScrollSpeed: 14px/s",N/A,N/A,N/A,Online Purchase,Electronics,Edge,Linux,Yes
20508,14131,06-03-2024 08:03,603.72,3e578d84-bee2-451a-8992-dd4b3fdfbaaa,195.214.128.244,Dillonville,"[0.11, 0.13, 0.06]","Move: (x:82, y:241), Click: (x:105, y:175)","ScrollLength: 336px, ScrollSpeed: 20px/s",N/A,N/A,N/A,Online Purchase,Grocery,Firefox,Linux,Yes
69360,58004,15-01-2024 20:38,494.67,6626a10a-347a-4add-8429-a84215b685ce,53.207.119.238,West Williamside,"[0.23, 0.05, 0.27]","Move: (x:242, y:105), Click: (x:324, y:201)","ScrollLength: 418px, ScrollSpeed: 45px/s",N/A,N/A,N/A,Bank Transfer,Clothing,Safari,Linux,Yes
14243,42438,05-02-2024 02:21,325.78,c595018d-5797-41e0-a152-d06103dc8c36,201.134.70.2,Lake Jesse,"[0.15, 0.15, 0.07]","Move: (x:209, y:182), Click: (x:234, y:182)","ScrollLength: 307px, ScrollSpeed: 32px/s",N/A,N/A,Landscape,Bill Payment,Electronics,Opera,Linux,Yes
